Temp_K,tauRad_us,tauSRH_us,tauAug_us,Total_us
50,2.22606828215665,0.674701726534541,4.93316117128507,0.468588473231599
51,2.29069073380187,0.668054270966126,4.71844373365147,0.466120452881293
52,2.35584439588715,0.66159950943261,4.52328302496115,0.463597611344012
53,2.42152314167933,0.655328311625842,4.34539731135205,0.461032503199362
54,2.48772117474753,0.649232142675101,4.18282668958737,0.458436288875342
55,2.55443301623793,0.643303014436466,4.03388057507458,0.455818855165751
56,2.62165349233709,0.637533441635879,3.89709482746408,0.453188929509383
57,2.68937772193167,0.631916402316298,3.77119656248973,0.450554187499242
58,2.75760110447527,0.626445302110957,3.65507512843077,0.447921353339405
59,2.82631930807546,0.621113941926025,3.54775805347554,0.445296293164482
60,2.89552825781502,0.615916488668316,3.44839102209358,0.442684101289421
61,2.96522412432201,0.610847448698784,3.35622113310323,0.440089179572448
62,3.0354033126028,0.60590164373124,3.27058284336741,0.437515310157704
63,3.10606245115152,0.60107418892916,3.19088611926643,0.434965721922272
64,3.17719838134828,0.596360472982336,3.11660641100269,0.43244315098978
65,3.24880814715715,0.591756139970136,3.04727613818458,0.429949895693834
66,3.32088898513317,0.58725707283985,2.98247743340239,0.427487866382864
67,3.39343831474629,0.582859378347505,2.92183593699084,0.425058630456513
68,3.46645372902807,0.578559373324958,2.86501547342066,0.422663453014984
69,3.53993298554572,0.574353572151489,2.81171346974758,0.420303333488776
70,3.61387399770582,0.570238675320652,2.76165700078462,0.417979038598637
71,3.68827482638917,0.566211559004223,2.71459936534166,0.415691131975628
72,3.76313367191609,0.562269265524729,2.67031711391006,0.4134400007499
73,3.83844886634049,0.558408994656629,2.62860746128898,0.411225879394959
74,3.91421886606961,0.55462809568374,2.58928602842213,0.409048871092377
75,3.99044224480533,0.550924060147188,2.55218486659013,0.406908966860589
76,4.06711768680157,0.54729451522409,2.51715072444317,0.404806062670786
77,4.14424398043196,0.543737217682464,2.48404352444996,0.402739974753385
78,4.22182001206058,0.540250048362569,2.45273502040645,0.400710453280023
79,4.29984476020836,0.536831007139096,2.42310761188182,0.398717194588764
80,4.37831729000694,0.533478208322429,2.39505329502223,0.396759852104136
81,4.4572367479314,0.530189876460603,2.36847273211211,0.394838046088797
82,4.53660235680291,0.52696434250669,2.34327442479897,0.392951372349937
83,4.61641341105204,0.523800040319109,2.31937397800758,0.391099410011101
84,4.69666927223331,0.52069550346494,2.29669344336257,0.389281728448637
85,4.77736936478147,0.517649362298622,2.27516073246307,0.3874978934817
86,4.85851317199974,0.514660341290545,2.25470909164859,0.385747472895246
87,4.94010023227053,0.511727256581992,2.23527663100387,0.384030041367029
88,5.02213013547884,0.508849013744698,2.21680590129551,0.382345184861879
89,5.1046025196389,0.506024605724928,2.19924351334622,0.380692504549651
90,5.18751706771451,0.503253110953518,2.18253979504939,0.379071620296987
91,5.27087350462365,0.500533691604749,2.16664848182756,0.37748217377748
92,5.35467159441828,0.497865591988223,2.15152643685701,0.375923831239772
93,5.43891113762992,0.495248137059157,2.13713339782861,0.374396285968669
94,5.5235919687723,0.492680731033639,2.12343174740427,0.372899260470315
95,5.60871395399181,0.490162856096464,2.11038630486487,0.371432508408882
96,5.69427698885729,0.487694071190144,2.09796413673974,0.369995816319044
97,5.78028099628002,0.485274010874656,2.08613438446309,0.368589005115616
98,5.86672592455538,0.482902384248302,2.07486810732611,0.36721193141923
99,5.95361174551731,0.48057897392092,2.06413813918903,0.365864488714605
100,6.04093845279661,0.478303635031411,2.05391895758812,0.364546608355994
101,6.12870606017406,0.476076294302271,2.04418656402327,0.363258260432571
102,6.21691460001913,0.473896949124463,2.03491837434331,0.361999454504929
103,6.30556412180452,0.471765666666608,2.02609311826275,0.360770240222444
104,6.39465469068659,0.469682583003014,2.01769074714565,0.359570707830014
105,6.48418638614093,0.467647902255632,2.00969234928334,0.358400988571543
106,6.57415930064193,0.465661895745492,2.00208007197219,0.357261254996575
107,6.66457353837397,0.463724901149668,1.99483704976853,0.356151721175595
108,6.75542921396135,0.461837321660208,1.98794733836066,0.35507264282873
109,6.84672645120236,0.459999625141887,1.98139585355357,0.354024317371907
110,6.9384653817919,0.458212343285985,1.97516831491121,0.353007083883911
111,7.03064614401533,0.456476070757626,1.96925119364557,0.352021322997248
112,7.12326888139408,0.454791464334502,1.96363166438042,0.351067456715216
113,7.21633374126206,0.453159242035092,1.958297560453,0.350145948157212
114,7.30984087324857,0.451580182234702,1.95323733244781,0.349257301233866
115,7.40379042764159,0.450055122767882,1.94844000968408,0.348402060253296
116,7.49818255360149,0.448584960015948,1.94389516440383,0.347580809459464
117,7.59301739719203,0.447170647978501,1.93959287842908,0.34679417250334
118,7.68829509919165,0.445813197327943,1.93552371207668,0.346042811847337
119,7.78401579264353,0.444513674446124,1.93167867513677,0.345327428103267
120,7.88017960009809,0.443273200442294,1.92804919973639,0.344648759303839
121,7.97678663049644,0.442092950151589,1.92462711492433,0.344007580107563
122,8.07383697563712,0.440974151113314,1.92140462282494,0.343404700936705
123,8.1713307061622,0.439918082528238,1.9183742762204,0.34284096704779
124,8.26926786699156,0.438926074194109,1.91552895743034,0.342317257533965
125,8.36764847212645,0.437999505418485,1.91286185836672,0.341834484258368
126,8.46647249873498,0.437139803907903,1.91036646164922,0.341393590717452
127,8.56573988042286,0.436348444632239,1.90803652267337,0.340995550833073
128,8.66545049958275,0.435626948662944,1.90586605252962,0.340641367671889
129,8.76560417870481,0.434976881983606,1.90384930167625,0.340332072090477
130,8.86620067051912,0.434399854271067,1.90198074427401,0.340068721304287
131,8.96723964682822,0.433897517644946,1.90025506309365,0.339852397378332
132,9.06872068587441,0.433471565383146,1.89866713491106,0.339684205637236
133,9.17064325807173,0.433123730600454,1.89721201630698,0.33956527299191
134,9.27300670991726,0.432855784886912,1.89588492979082,0.339496746179855
135,9.3758102458795,0.432669536902104,1.8946812501694,0.339479789915618
136,9.47905290804403,0.432566830920927,1.89359649108283,0.339515584947565
137,9.58273355327784,0.432549545325751,1.89262629163064,0.339605326016622
138,9.6868508276538,0.432619591039133,1.89176640301181,0.3397502197121
139,9.79140313785578,0.432778909890463,1.89101267510224,0.339951482219135
140,9.89638861926272,0.433029472909003,1.89036104289362,0.340210336951609
141,10.0018051003867,0.433373278534787,1.88980751271683,0.340528012063674
142,10.1076500633158,0.43381235073778,1.88934814817249,0.340905737832222
143,10.2139205997878,0.43434873703448,1.88897905569117,0.341344743901722
144,10.3206133624923,0.434984506389848,1.88869636964366,0.341846256381908
145,10.4277245111758,0.435721746991027,1.88849623692212,0.342411494787704
146,10.5352496530918,0.43656256387775,1.88837480091057,0.343041668809641
147,10.6431837773121,0.437509076412684,1.8883281847633,0.343737974901761
148,10.7515211823878,0.438563415573088,1.88835247390783,0.344501592672648
149,10.8602553968156,0.439727721043262,1.88844369768885,0.345333681063765
150,10.9693790917405,0.441004138085119,1.88859781006861,0.346235374297754
151,11.0788839852951,0.442394814161983,1.88881066929884,0.347207777577656
152,11.1887607379495,0.443901895288296,1.88907801647961,0.348251962516323
153,11.2989988382198,0.445527522075404,1.88939545292053,0.349368962273397
154,11.4095864780606,0.447273825440878,1.88975841622143,0.350559766375382
155,11.5205104172442,0.449142921946015,1.89016215499115,0.351825315192319
156,11.6317558360166,0.451136908723231,1.89060170212611,0.35316649404257
157,11.7433061753027,0.453257857952003,1.89107184657458,0.35458412689518
158,11.8551429637336,0.455507810838895,1.89156710351742,0.356078969637232
159,11.9672456307666,0.457888771054025,1.89208168290381,0.357651702871633
160,12.0795913051808,0.460402697573139,1.89260945628854,0.35930292420884
161,12.1921545982532,0.463051496871305,1.89314392192945,0.361033140014279
162,12.3049073709551,0.465837014411193,1.89367816811624,0.362842756571622
163,12.4178184845596,0.468761025365991,1.89420483471954,0.364732070620809
164,12.5308535341191,0.471825224514413,1.89471607296789,0.36670125922876
165,12.6439745643614,0.47503121524296,1.89520350348506,0.368750368950265
166,12.7571397676687,0.478380497588828,1.89565817264732,0.370879304236656
167,12.8703031639468,0.481874455255698,1.89607050735363,0.373087815050742
168,12.9834142623624,0.485514341534306,1.89643026833958,0.375375483648159
169,13.096417705146,0.489301264060335,1.89672650221018,0.377741710488135
170,13.2092528939009,0.493236168344038,1.8969474924171,0.380185699240655
171,13.3218535991654,0.497319820009355,1.89708070946379,0.382706440862535
172,13.4341475543188,0.501552785685354,1.89711276068684,0.385302696722131
173,13.5460560353301,0.505935412500002,1.89702934003581,0.387972980761582
174,13.6574934283128,0.510467806135814,1.89681517835472,0.390715540696907
175,13.7683667873779,0.515149807419281,1.89645399475969,0.393528338270276
176,13.8785753858819,0.519980967431431,1.89592844980593,0.396409028585525
177,13.9880102648322,0.524960521145976,1.89522010124515,0.39935493857797
178,14.0965537829609,0.530087359624498,1.89430936329054,0.402363044692918
179,14.2040791737975,0.535360000825585,1.89317547042956,0.405429949874344
180,14.3104501159588,0.540776559116975,1.8917964469539,0.408551859996216
181,14.4155203238336,0.546334713617113,1.8901490835091,0.411724559904024
182,14.5191331668532,0.552031675535155,1.88820892210088,0.414943389273388
183,14.6211213265967,0.557864154726708,1.88595025112818,0.418203218536063
