Row,Values,Errors
f1f2,0.14051537809875,6.15412733954919e-06
dopingDensity_1e15_cm3,4.56015388539002,0.0111916344669762
defectLevel_eV,0.0862836192780917,5.35894410633146e-05
defectDensity_m1,17.946707815905,0.0200197692489453
