Row,Values,Errors
f1f2,0.145024879488581,9.6320850113957e-07
dopingDensity_1e15_cm3,2.81469089358285,0.000113530334780463
defectLevel_eV,-0.0762865518736712,1.36753310138694e-06
defectDensity_m1,16.1627696734286,8.99475815889239e-05
