Temp_K,tauRad_us,tauSRH_us,tauAug_us,Total_us
110,4.63685827903015,0.412645031246631,0.806467756528777,0.257796485874495
111,4.69846122753429,0.410848680237063,0.804051805759798,0.257034867460307
112,4.76035957345764,0.409083741818081,0.801757370182151,0.256290945444543
113,4.82255342356138,0.407350184126028,0.799579483825571,0.255564489094855
114,4.88504288803845,0.40564802394864,0.797513433103069,0.254855298068017
115,4.94782807980969,0.403977327235299,0.79555474115304,0.254163202543542
116,5.0109091137911,0.402338209644321,0.793699153294922,0.253488063369791
117,5.07428610612138,0.400730837123919,0.791942623505481,0.252829772222032
118,5.13795917333757,0.399155426523531,0.790281301830922,0.252188251771517
119,5.20192843148565,0.397612246232306,0.788711522657662,0.251563455864444
120,5.26619399515137,0.396101616841599,0.787229793770809,0.250955369709283
121,5.3307559763951,0.394623911828424,0.785832786135818,0.250364010070769
122,5.39561448357278,0.393179558256849,0.784517324343658,0.249789425468557
123,5.46076962002319,0.391769037494402,0.783280377664901,0.249231696378301
124,5.5262214825996,0.390392885940574,0.782119051662242,0.248690935432693
125,5.5919701600216,0.389051695764601,0.781030580315004,0.248167287619764
126,5.65801573102048,0.387746115649683,0.780012318612368,0.247660930475505
127,5.72435826224871,0.386476851540888,0.779061735575407,0.247172074267671
128,5.79099780592121,0.385244667393957,0.77817640767056,0.246700962167378
129,5.8579343971527,0.384050385922286,0.777354012579776,0.246247870404906
130,5.92516805095224,0.382894889339325,0.776592323294684,0.245813108405877
131,5.99269875883196,0.381779120093652,0.77588920250415,0.245397018903764
132,6.06052648498326,0.380704081593955,0.775242597246239,0.244999978024449
133,6.12865116196915,0.379670838921098,0.774650533797197,0.244622395338314
134,6.19707268587691,0.378680519524445,0.774111112771389,0.244264713875125
135,6.26579091087019,0.37773431389951,0.773622504407299,0.243927410096712
136,6.33480564307432,0.376833476243924,0.773182944015696,0.243610993822197
137,6.40411663372296,0.375979325088646,0.772790727566977,0.243316008100281
138,6.47372357148823,0.375173243901155,0.772444207395499,0.243043029022827
139,6.5436260739099,0.374416681657272,0.772141787999158,0.242792665473704
140,6.61382367783261,0.373711153378031,0.771881921913272,0.242565558806592
141,6.68431582875295,0.373058240627855,0.771663105637962,0.242362382445141
142,6.75510186897042,0.372459591970008,0.771483875598734,0.242183841398591
143,6.82618102442876,0.371916923375043,0.771342804120224,0.242030671685664
144,6.89755239012554,0.371432018577635,0.771238495393061,0.241903639659183
145,6.96921491395935,0.371006729376815,0.771169581414174,0.241803541223591
146,7.04116737887491,0.370642975874211,0.771134717880659,0.241731200937169
147,7.11340838315686,0.370342746644442,0.771132580017551,0.241687470990406
148,7.18593631871364,0.370108098831253,0.771161858319628,0.241673230051618
149,7.25874934718226,0.36994115816242,0.771221254187418,0.241689381970511
150,7.33184537367524,0.369844118875773,0.771309475437429,0.241736854330013
151,7.40522201797964,0.369819243547933,0.771425231666532,0.241816596836275
152,7.4788765830083,0.369868862816588,0.771567229450313,0.241929579536318
153,7.55280602029181,0.36999537498617,0.771734167355103,0.24207679085238
154,7.62700689228979,0.370201245505835,0.771924730743344,0.242259235421544
155,7.70147533128859,0.370489006307547,0.772137586351842,0.242477931728785
156,7.77620699464269,0.370861254990851,0.772371376622561,0.242733909521078
157,7.85119701610664,0.371320653839618,0.772624713765641,0.243028206989736
158,7.9264399529948,0.37186992865462,0.772896173534481,0.243361867707639
159,8.0019297288975,0.372511867384244,0.773184288693134,0.24373593730753
160,8.07765957167395,0.373249318533967,0.773487542156516,0.244151459887026
161,8.15362194643606,0.374085189333439,0.773804359784784,0.244609474125528
162,8.22980848323154,0.375022443638066,0.77413310281379,0.245111009097706
163,8.30620989913199,0.376064099539933,0.77447205990484,0.245657079767775
164,8.3828159144301,0.377213226660719,0.774819438798105,0.246248682148344
165,8.45961516265249,0.378472943096941,0.775173357555888,0.246886788107243
166,8.53659509409906,0.379846411985416,0.77553183538391,0.247572339805377
167,8.61374187262931,0.381336837654314,0.7758927830213,0.248306243748437
168,8.69104026542898,0.382947461322513,0.776253992692998,0.249089364435112
169,8.7684735255097,0.384681556307288,0.776613127621821,0.249922517584455
170,8.84602326671869,0.386542422697569,0.776967711101684,0.250806462925191
171,8.92366933106796,0.388533381447287,0.777315115138409,0.251741896530044
172,9.00138964823227,0.390657767840517,0.777652548670249,0.252729442678802
173,9.07916008711448,0.392918924277488,0.777977045387011,0.253769645234629
174,9.15695429943631,0.395320192327982,0.778285451174163,0.254862958519364
175,9.23474355538417,0.39786490399626,0.778574411217186,0.256009737675125
176,9.31249657142382,0.400556372139654,0.778840356811259,0.257210228501637
177,9.39017933049656,0.4033978799812,0.779079491932631,0.258464556761268
178,9.46775489492445,0.406392669655578,0.779287779640596,0.259772716947072
179,9.54518321248451,0.409543929726976,0.779460928393147,0.261134560513077
180,9.62242091626293,0.412854781617748,0.779594378374887,0.262549783570883
181,9.6994211190727,0.416328264887805,0.779683287953156,0.264017914062393
182,9.77613320341095,0.419967321306972,0.779722520397102,0.265538298425293
183,9.85250260814982,0.423774777666028,0.779706631015092,0.267110087775861
184,9.92847061339478,0.427753327277276,0.77962985488795,0.268732223642953
185,10.0039741252096,0.431905510122328,0.7794860953993,0.27040342329767
186,10.0789454621975,0.436233691613666,0.779268913789442,0.272122164735393
187,10.1533121462412,0.440740039947694,0.778971519985504,0.27388667138064
188,10.2269967000434,0.445426502040728,0.778586764987905,0.275694896600722
189,10.2999164544642,0.450294778055874,0.778107135120961,0.277544508131389
190,10.3719833690318,0.455346294548365,0.777524748483136,0.279432872536688
191,10.4431038693882,0.460582176279818,0.776831353959748,0.281357039846035
192,10.5131787058302,0.466003216778297,0.776018333186535,0.283313728533949
193,10.5821028375005,0.471609847751116,0.775076705875921,0.28529931103189
