Row,Values,Errors
f1f2,0.14695785157746,0.00942602900643935
dopingDensity_1e15_cm3,6.82368765856743,2.58127077852487
defectLevel_eV,-0.123509688613337,0.0118692572978613
defectDensity_m1,19.8096402990147,6.51352548448276
