Row,Values,Errors
f1f2,0.150473195774279,0.00763099105429706
dopingDensity_1e15_cm3,4.20607320725037,2.01444156037504
defectLevel_eV,-0.110995363985933,0.00674937053818203
defectDensity_m1,26.96172514838,4.38105210722467
