Row,Values,Errors
f1f2,0.148663259932212,0.00858523049394856
dopingDensity_1e15_cm3,4.72510920117276,1.06508940493332
defectLevel_eV,-0.0725377671914314,0.00748276434419087
defectDensity_m1,9.87089556626778,0.386255119730437
